DATE,ACMTP10,10year yield,Rolling mean 10yr,Standard dev,buy,sell
05-Feb-2001,1.004113828,4.98,0.858194927,0.155810673,0,1
06-Feb-2001,1.019019158,5.10,0.861286505,0.155285236,0,1
07-Feb-2001,1.031917424,5.14,0.864447031,0.154862255,0,1
08-Feb-2001,1.024271592,5.25,0.867262174,0.154669814,0,1
09-Feb-2001,0.999219547,,0.870204534,0.153783778,0,1
12-Feb-2001,1.040102682,5.24,0.873786609,0.152680139,0,1
13-Feb-2001,1.056099586,5.19,0.877253703,0.152050349,0,1
14-Feb-2001,1.06330099,5.12,0.88056358,0.151738316,0,1
15-Feb-2001,1.071590021,5.19,0.884155805,0.151109081,0,1
16-Feb-2001,1.095102122,5.25,0.888048373,0.150469902,0,1
20-Feb-2001,1.080007152,5.30,0.891808437,0.149572033,0,1
21-Feb-2001,1.110602747,5.33,0.895802085,0.148956304,0,1
22-Feb-2001,1.179324612,5.29,0.899740738,0.150157574,0,1
23-Feb-2001,1.184482358,5.29,0.903822627,0.15118987,0,1
26-Feb-2001,1.157219896,5.32,0.907859942,0.151435784,0,1
27-Feb-2001,1.043329167,5.24,0.91084232,0.150540159,0,1
28-Feb-2001,1.091179114,5.19,0.914110929,0.150158395,0,1
01-Mar-2001,1.026697688,5.10,0.916330731,0.149834389,0,1
02-Mar-2001,1.11613812,5.17,0.919145286,0.150392654,0,1
05-Mar-2001,1.081375625,5.18,0.921805553,0.150415559,0,1
06-Mar-2001,1.113648395,5.22,0.924441484,0.150986488,0,1
07-Mar-2001,1.077336517,5.10,0.926628063,0.151287126,0,1
08-Mar-2001,1.063190512,5.10,0.928728666,0.151419746,0,1
09-Mar-2001,1.054988357,5.03,0.929987851,0.151839115,0,1
12-Mar-2001,1.067812809,5.05,0.930448115,0.152174919,0,1
13-Mar-2001,1.067658976,5.07,0.93037655,0.152107782,0,1
14-Mar-2001,1.064321439,5.13,0.930337868,0.152072828,0,1
15-Mar-2001,1.128819196,5.19,0.930814984,0.152608512,0,1
16-Mar-2001,1.078679405,5.11,0.93131296,0.152995437,0,1
19-Mar-2001,1.094534055,,0.932109318,0.153598085,0,1
20-Mar-2001,1.116401272,5.11,0.933148579,0.154424285,0,1
21-Mar-2001,1.176147724,5.14,0.934907842,0.155985258,0,1
22-Mar-2001,1.164654692,5.15,0.936032936,0.157156817,0,1
23-Mar-2001,1.188493407,5.10,0.937778572,0.158793152,0,1
26-Mar-2001,1.250943699,5.05,0.939828352,0.161236557,0,1
27-Mar-2001,1.317244846,4.96,0.94191005,0.164477994,1,1
28-Mar-2001,1.347902293,4.92,0.944135306,0.168139433,1,1
29-Mar-2001,1.359859054,4.87,0.94664849,0.172067834,1,1
30-Mar-2001,1.373736038,4.95,0.949570859,0.176302235,1,1
02-Apr-2001,1.456122434,4.98,0.953755383,0.182266051,1,1
03-Apr-2001,1.480866814,4.99,0.958459991,0.188471902,1,1
04-Apr-2001,1.467977984,4.92,0.962949526,0.194102394,1,1
05-Apr-2001,1.478177471,4.89,0.967068892,0.199714072,1,1
06-Apr-2001,1.420422881,4.95,0.970737598,0.203955474,1,1
09-Apr-2001,1.467336488,4.92,0.974922703,0.208931245,1,1
10-Apr-2001,1.584106814,4.95,0.980410552,0.216147994,1,1
11-Apr-2001,1.507489004,4.84,0.985234822,0.221378545,1,1
12-Apr-2001,1.513035756,4.81,0.990543065,0.226320165,1,1
16-Apr-2001,1.574324914,4.78,0.996787899,0.231980439,1,1
17-Apr-2001,1.526846933,4.82,1.003161168,0.235949087,1,1
18-Apr-2001,1.562176992,4.78,1.009609524,0.240558526,1,1
19-Apr-2001,1.682562227,4.77,1.016845038,0.247589684,1,1
20-Apr-2001,1.713293766,4.73,1.024483621,0.254775183,1,1
23-Apr-2001,1.700287468,4.80,1.032161548,0.261117188,1,1
24-Apr-2001,1.741340628,4.85,1.040141358,0.26800339,1,1
25-Apr-2001,1.736756864,5.00,1.047654988,0.274760974,1,1
26-Apr-2001,1.670620145,4.97,1.054504922,0.279954691,1,1
27-Apr-2001,1.730253625,4.98,1.061800689,0.28604713,1,1
30-Apr-2001,1.694074794,4.93,1.068279704,0.291483892,1,1
01-May-2001,1.683871354,4.98,1.074582218,0.296548315,1,1
02-May-2001,1.615869116,4.94,1.080422998,0.300257465,0,1
03-May-2001,1.577242722,4.94,1.08616986,0.303122189,0,1
04-May-2001,1.627246612,4.98,1.092279261,0.306587146,0,1
07-May-2001,1.671679196,4.89,1.098485727,0.310721825,0,1
08-May-2001,1.725863508,4.93,1.105306398,0.315439114,0,1
09-May-2001,1.678786919,5.09,1.112253353,0.318823031,0,1
10-May-2001,1.734619146,5.12,1.120034083,0.322533042,0,1
11-May-2001,1.81312446,5.17,1.128600005,0.327182326,1,1
14-May-2001,1.818738077,,1.136911072,0.331945889,1,1
15-May-2001,1.88349082,5.28,1.145767285,0.337569031,1,1
16-May-2001,1.88964768,5.21,1.155100082,0.342529858,1,1
17-May-2001,1.805183732,5.14,1.164268964,0.345094485,0,1
18-May-2001,1.738969346,5.27,1.173123215,0.346102533,0,1
21-May-2001,1.721478924,5.29,1.181419767,0.347222685,0,1
22-May-2001,1.765002191,5.20,1.190152623,0.34862098,0,1
23-May-2001,1.801907612,5.22,1.198994665,0.35058001,0,1
24-May-2001,1.839785306,5.28,1.208256012,0.352717394,0,1
25-May-2001,1.859951605,5.20,1.217596349,0.355022533,0,1
29-May-2001,1.868814027,5.34,1.226639497,0.357686645,0,1
30-May-2001,1.853213491,5.35,1.235848122,0.359485191,0,1
31-May-2001,1.83016883,5.30,1.245250686,0.360156231,0,1
01-Jun-2001,1.753826403,5.31,1.254189469,0.359348917,0,1
04-Jun-2001,1.713235688,5.22,1.262670055,0.35806081,0,1
05-Jun-2001,1.734072208,5.21,1.271266196,0.356880738,0,1
06-Jun-2001,1.71115456,5.21,1.279762238,0.355096871,0,1
07-Jun-2001,1.761972116,5.24,1.28884046,0.353364783,0,1
08-Jun-2001,1.739930073,5.20,1.297970103,0.350716855,0,1
11-Jun-2001,1.720638773,5.31,1.306860127,0.347760315,0,1
12-Jun-2001,1.699336168,5.51,1.315248989,0.344950339,0,1
13-Jun-2001,1.731236725,5.46,1.3237983,0.342410614,0,1
14-Jun-2001,1.745486726,5.50,1.332346076,0.339999282,0,1
15-Jun-2001,1.821115091,5.48,1.341550802,0.338134557,0,1
18-Jun-2001,1.839574175,5.46,1.350762062,0.336502787,0,1
19-Jun-2001,1.810142907,5.41,1.359536892,0.33461746,0,1
20-Jun-2001,1.780129986,5.41,1.36789982,0.332459109,0,1
21-Jun-2001,1.755980792,5.42,1.376239563,0.329499646,0,1
22-Jun-2001,1.719966966,5.41,1.38400341,0.326492444,0,1
25-Jun-2001,1.725397224,5.52,1.392044971,0.322867944,0,1
26-Jun-2001,1.766195905,5.52,1.399536374,0.321012349,0,1
27-Jun-2001,1.674072742,,1.406016294,0.318611623,0,1
28-Jun-2001,1.711279722,5.54,1.412276756,0.317152036,0,1
29-Jun-2001,1.809522658,5.54,1.41919225,0.316686831,0,1
02-Jul-2001,1.816216656,5.43,1.426575313,0.315517411,0,1
03-Jul-2001,1.827019791,5.39,1.433732452,0.314771683,0,1
05-Jul-2001,1.864219063,5.35,1.440463071,0.315273342,0,1
06-Jul-2001,1.842793903,5.29,1.446928631,0.315504139,0,1
09-Jul-2001,1.792605649,5.27,1.453030216,0.315046125,0,1
10-Jul-2001,1.773826244,5.33,1.459230562,0.313966134,0,1
11-Jul-2001,1.806850144,5.38,1.465667848,0.313099958,0,1
12-Jul-2001,1.750219846,5.32,1.471161664,0.312252617,0,1
13-Jul-2001,1.719614618,5.27,1.476014533,0.311544288,0,1
16-Jul-2001,1.674282252,5.28,1.480376401,0.310616378,0,1
17-Jul-2001,1.6521486,5.26,1.484581948,0.309485706,0,1
18-Jul-2001,1.613717892,5.27,1.488666259,0.307911829,0,1
19-Jul-2001,1.61331969,5.27,1.492496004,0.306566282,0,1
20-Jul-2001,1.641995041,5.26,1.496235953,0.305620424,0,1
23-Jul-2001,1.613422582,5.24,1.500133751,0.304090907,0,1
24-Jul-2001,1.60141889,5.22,1.504078976,0.302287964,0,1
25-Jul-2001,1.656611119,5.14,1.509348397,0.299350995,0,1
26-Jul-2001,1.684779466,5.16,1.514696032,0.296671079,0,1
27-Jul-2001,1.681218489,5.24,1.520338571,0.293298378,0,1
30-Jul-2001,1.657082897,5.26,1.525655769,0.289897604,0,1
31-Jul-2001,1.655552548,5.35,1.530852728,0.286542538,0,1
01-Aug-2001,1.659845077,5.42,1.536149174,0.282951681,0,1
02-Aug-2001,1.697472605,5.37,1.541967949,0.278968774,0,1
03-Aug-2001,1.70698973,5.41,1.547525341,0.275508131,0,1
06-Aug-2001,1.739062821,,1.553216702,0.272306724,0,1
07-Aug-2001,1.754451948,5.44,1.558976293,0.269148373,0,1
08-Aug-2001,1.700194661,5.41,1.564214665,0.265677588,0,1
09-Aug-2001,1.715959648,5.37,1.569388478,0.262491502,0,1
10-Aug-2001,1.720799319,5.32,1.574728412,0.258946188,0,1
13-Aug-2001,1.735079918,5.31,1.579932389,0.255796211,0,1
14-Aug-2001,1.733723412,5.27,1.584552379,0.253496163,0,1
15-Aug-2001,1.715878992,5.27,1.588980684,0.251078576,0,1
16-Aug-2001,1.69924518,5.21,1.593497561,0.24810384,0,1
17-Aug-2001,1.648864715,5.22,1.598543691,0.242923908,0,1
20-Aug-2001,1.650343666,5.12,1.603203396,0.23843132,0,1
21-Aug-2001,1.649929455,5.13,1.608396994,0.232481634,0,1
22-Aug-2001,1.609023644,5.15,1.612504373,0.228022825,0,1
23-Aug-2001,1.601921654,5.13,1.616842257,0.222723607,0,1
24-Aug-2001,1.631371552,5.13,1.621156616,0.217855557,0,1
27-Aug-2001,1.643821506,5.20,1.625877325,0.212032252,0,1
28-Aug-2001,1.593231638,5.19,1.630294334,0.205636366,0,1
29-Aug-2001,1.55612839,5.13,1.634470501,0.198830663,0,1
30-Aug-2001,1.580887309,5.11,1.638746122,0.19194009,0,1
31-Aug-2001,1.605184887,5.07,1.643225504,0.184633565,0,1
04-Sep-2001,1.648673127,5.11,1.648095102,0.176775769,0,1
05-Sep-2001,1.651435538,5.17,1.652450238,0.170190172,0,1
06-Sep-2001,1.646768987,5.20,1.657184318,0.161789587,0,1
07-Sep-2001,1.635410246,5.19,1.661691619,0.153294068,0,1
10-Sep-2001,1.709698592,5.20,1.666635764,0.144896928,0,1
13-Sep-2001,1.955159043,4.99,1.673127525,0.140108879,1,1
14-Sep-2001,1.976609294,5.04,1.679893813,0.134854167,1,1
17-Sep-2001,2.008834695,4.99,1.68672999,0.1304553,1,1
18-Sep-2001,2.221836525,4.97,1.694820764,0.133277548,1,1
19-Sep-2001,2.315638983,4.97,1.703140715,0.140477301,1,1
20-Sep-2001,2.364809354,5.00,1.711614941,0.149264987,1,1
21-Sep-2001,2.285340795,4.95,1.719327288,0.154746088,1,1
24-Sep-2001,2.251766225,4.84,1.726644207,0.158968558,1,1
25-Sep-2001,2.27407622,4.91,1.733460488,0.16470431,1,1
26-Sep-2001,2.198545351,4.87,1.739441143,0.16844274,1,1
27-Sep-2001,2.117141277,4.91,1.744850837,0.170067589,1,1
28-Sep-2001,2.076471845,4.89,1.749836623,0.170951614,0,1
01-Oct-2001,2.021381342,4.93,1.75484461,0.170020354,0,1
02-Oct-2001,2.020524635,4.94,1.759454512,0.16965854,0,1
03-Oct-2001,2.00622092,4.85,1.762972129,0.17036689,0,1
04-Oct-2001,2.012137455,4.78,1.767177533,0.170235869,0,1
05-Oct-2001,2.063165098,4.79,1.771761944,0.170741056,0,1
09-Oct-2001,2.137880346,4.85,1.776458239,0.173000295,1,1
10-Oct-2001,2.083353941,,1.781095798,0.17371041,0,1
11-Oct-2001,2.135144208,4.99,1.785870525,0.17550768,0,1
12-Oct-2001,2.166840013,4.97,1.789906173,0.178651845,1,1
15-Oct-2001,2.127774805,4.86,1.793360181,0.181147497,0,1
16-Oct-2001,2.112646628,4.80,1.796796508,0.183265885,0,1
17-Oct-2001,2.052746733,4.84,1.799391559,0.184673384,0,1
18-Oct-2001,2.062305987,,1.802104468,0.186130985,0,1
19-Oct-2001,2.093122739,,1.805625323,0.187613057,0,1
22-Oct-2001,2.069319039,4.64,1.808450868,0.189016381,0,1
23-Oct-2001,2.082240266,4.57,1.81168558,0.190359214,0,1
24-Oct-2001,2.027145902,4.63,1.814546202,0.191000544,0,1
25-Oct-2001,2.010509002,4.72,1.817834867,0.190948423,0,1
26-Oct-2001,2.012908353,4.69,1.821465414,0.190476671,0,1
29-Oct-2001,2.022217804,4.75,1.824756841,0.190504916,0,1
30-Oct-2001,2.022552605,4.70,1.827680786,0.190828074,0,1
31-Oct-2001,1.906832169,4.73,1.829188858,0.190731727,0,1
01-Nov-2001,1.840952273,4.72,1.830540236,0.190230971,0,1
02-Nov-2001,2.003751518,4.65,1.832783006,0.190676561,0,1
05-Nov-2001,1.929099358,4.58,1.833749463,0.190869899,0,1
06-Nov-2001,1.965428545,4.60,1.834971884,0.191242325,0,1
07-Nov-2001,1.886730124,4.55,1.834998878,0.191249459,0,1
08-Nov-2001,1.929358987,4.53,1.835329806,0.191379128,0,1
09-Nov-2001,1.935183433,4.50,1.836413136,0.191574889,0,1
13-Nov-2001,1.9576354,4.53,1.838235354,0.191680159,0,1
14-Nov-2001,2.000652208,4.52,1.840561798,0.191945161,0,1
15-Nov-2001,2.108389225,,1.843423356,0.193363638,0,1
16-Nov-2001,2.168956685,4.62,1.846482098,0.195591664,0,1
19-Nov-2001,2.119046463,4.61,1.848809275,0.19716632,0,1
20-Nov-2001,2.217305628,4.69,1.851787225,0.200014151,0,1
21-Nov-2001,2.267476773,4.68,1.855109415,0.203578429,1,1
23-Nov-2001,2.300813539,4.62,1.858839415,0.207604101,1,1
26-Nov-2001,2.308865869,4.59,1.862828557,0.211609047,1,1
27-Nov-2001,2.313008846,4.59,1.867488411,0.21531301,1,1
28-Nov-2001,2.304250403,4.58,1.872413533,0.218491,0,1
29-Nov-2001,2.287889924,4.63,1.877028681,0.221374356,0,1
30-Nov-2001,2.315445442,4.63,1.882064438,0.224421536,0,1
03-Dec-2001,2.271840306,4.66,1.88631334,0.226941201,0,1
04-Dec-2001,2.223719953,4.61,1.890344922,0.228609966,0,1
05-Dec-2001,2.305569247,4.56,1.895219343,0.231182552,0,1
06-Dec-2001,2.372609495,4.53,1.900829954,0.234534278,1,1
07-Dec-2001,2.571190088,4.50,1.907829565,0.241850264,1,1
10-Dec-2001,2.554429363,4.44,1.914570754,0.248470571,1,1
11-Dec-2001,2.597346403,4.30,1.921039348,0.256006907,1,1
12-Dec-2001,2.481248748,4.24,1.926386636,0.260944819,1,1
13-Dec-2001,2.514530804,4.37,1.932256535,0.266178021,1,1
14-Dec-2001,2.546898113,4.31,1.93864627,0.271642688,1,1
17-Dec-2001,2.523267899,4.30,1.945040329,0.276297397,1,1
18-Dec-2001,2.448941158,4.22,1.951115114,0.279304653,0,1
19-Dec-2001,2.361442759,4.32,1.956415493,0.281015095,0,1
20-Dec-2001,2.336336338,4.34,1.961166664,0.282587326,0,1
21-Dec-2001,2.358252624,,1.966868163,0.283646269,0,1
24-Dec-2001,2.414578216,4.41,1.972728983,0.285580148,0,1
26-Dec-2001,2.412859827,4.54,1.977756793,0.287983599,0,1
27-Dec-2001,2.383313772,4.79,1.982482602,0.289956721,0,1
28-Dec-2001,2.435860929,4.91,1.987556279,0.292528922,0,1
31-Dec-2001,2.392623196,4.80,1.991959646,0.294626207,0,1
02-Jan-2002,2.461281076,4.88,1.997113706,0.297391631,0,1
03-Jan-2002,2.445307711,4.98,2.00255289,0.299580607,0,1
04-Jan-2002,2.491856563,,2.008536476,0.302133618,0,1
07-Jan-2002,2.404951946,5.04,2.013520658,0.303707744,0,1
08-Jan-2002,2.40578197,5.05,2.018983675,0.304825741,0,1
09-Jan-2002,2.405650668,4.98,2.024700642,0.305596216,0,1
10-Jan-2002,2.321789139,4.98,2.030096533,0.305072953,0,1
11-Jan-2002,2.366283897,4.79,2.036047661,0.304603319,0,1
14-Jan-2002,2.396861981,4.78,2.042573861,0.303867401,0,1
15-Jan-2002,2.307813769,4.75,2.048361312,0.302232394,0,1
16-Jan-2002,2.322228864,4.70,2.054029927,0.300922948,0,1
17-Jan-2002,2.324908717,4.92,2.059958978,0.299172836,0,1
18-Jan-2002,2.273533993,5.04,2.065559938,0.296798218,0,1
22-Jan-2002,2.295947899,5.20,2.070887744,0.295129169,0,1
23-Jan-2002,2.384585597,5.17,2.076719462,0.294348613,0,1
24-Jan-2002,2.330474642,5.13,2.08212993,0.292981622,0,1
25-Jan-2002,2.31939969,5.02,2.087649236,0.291139834,0,1
28-Jan-2002,2.30689165,5.13,2.093077062,0.289080697,0,1
29-Jan-2002,2.28347355,5.24,2.098273966,0.286823668,0,1
30-Jan-2002,2.289307605,5.26,2.103205924,0.284956187,0,1
31-Jan-2002,2.289392637,5.16,2.108059282,0.283104859,0,1
01-Feb-2002,2.26729179,5.08,2.11246119,0.281420861,0,1
04-Feb-2002,2.22975662,5.08,2.116422062,0.279679159,0,1
05-Feb-2002,2.221144038,5.12,2.120763307,0.277196215,0,1
06-Feb-2002,2.292014893,5.18,2.125563768,0.275107115,0,1
07-Feb-2002,2.327199533,,2.130617103,0.273172236,0,1
08-Feb-2002,2.308517127,5.22,2.135395746,0.271203417,0,1
11-Feb-2002,2.347358616,5.13,2.140509373,0.269344888,0,1
12-Feb-2002,2.393626152,5.15,2.146157266,0.267465271,0,1
13-Feb-2002,2.419656615,5.07,2.152160694,0.265427029,0,1
14-Feb-2002,2.323638143,,2.157783806,0.261797805,0,1
15-Feb-2002,2.286550065,5.20,2.163085526,0.257847344,0,1
19-Feb-2002,2.312042911,5.16,2.168603138,0.253827026,0,1
20-Feb-2002,2.298823937,5.18,2.174351474,0.248809163,0,1
21-Feb-2002,2.271840509,5.09,2.179934131,0.243312267,0,1
22-Feb-2002,2.25028428,5.10,2.185091737,0.238090061,0,1
25-Feb-2002,2.244981831,5.10,2.190101407,0.232872817,0,1
26-Feb-2002,2.296272725,5.00,2.195960083,0.226486501,0,1
27-Feb-2002,2.285481666,4.92,2.202038026,0.21882875,0,1
28-Feb-2002,2.311603488,4.91,2.208127328,0.211440904,0,1
01-Mar-2002,2.343958554,4.88,2.214283775,0.204374959,0,1
04-Mar-2002,2.32651239,4.88,2.219932436,0.197874774,0,1
05-Mar-2002,2.301139341,4.98,2.225346634,0.190956569,0,1
06-Mar-2002,2.366363348,4.94,2.231343254,0.183799384,0,1
07-Mar-2002,2.415718375,,2.237845821,0.176184287,0,1
08-Mar-2002,2.447133863,4.96,2.243991115,0.170372742,0,1
11-Mar-2002,2.436761062,5.05,2.248004466,0.169179958,0,1
12-Mar-2002,2.445923452,5.07,2.251915417,0.168275541,0,1
13-Mar-2002,2.460819927,5.10,2.25568196,0.167846786,0,1
14-Mar-2002,2.531628268,5.12,2.258263558,0.169694084,0,1
15-Mar-2002,2.435821432,5.02,2.259265079,0.170388786,0,1
18-Mar-2002,2.382886101,5.02,2.259415718,0.170490842,0,1
19-Mar-2002,2.414410975,5.07,2.260491303,0.17106195,0,1
20-Mar-2002,2.45215336,5.02,2.262161196,0.171951828,0,1
21-Mar-2002,2.409076111,4.94,2.263286195,0.172471273,0,1
22-Mar-2002,2.416255671,4.92,2.265100448,0.172928988,0,1
25-Mar-2002,2.358715432,4.92,2.267113566,0.172597878,0,1
26-Mar-2002,2.327381728,4.93,2.269204481,0.171786868,0,1
27-Mar-2002,2.33914956,4.90,2.27185255,0.170378007,0,1
28-Mar-2002,2.402068484,4.91,2.275032082,0.169204479,0,1
01-Apr-2002,2.384121681,4.97,2.278181255,0.16766913,0,1
02-Apr-2002,2.343760011,5.01,2.280944776,0.165971658,0,1
03-Apr-2002,2.334410009,4.95,2.28320515,0.164823863,0,1
04-Apr-2002,2.299956261,4.86,2.284555783,0.164286187,0,1
05-Apr-2002,2.289863937,,2.2862767,0.163239135,0,1
08-Apr-2002,2.336692488,4.88,2.287956269,0.162707063,0,1
09-Apr-2002,2.311139332,4.88,2.289158763,0.16233723,0,1
10-Apr-2002,2.35327772,4.88,2.291037954,0.161757534,0,1
11-Apr-2002,2.335601869,4.84,2.292895914,0.160969821,0,1
12-Apr-2002,2.34610067,4.86,2.29534053,0.159513038,0,1
15-Apr-2002,2.322440453,4.93,2.297508318,0.158080665,0,1
16-Apr-2002,2.337253688,4.84,2.299542742,0.156995414,0,1
17-Apr-2002,2.437194411,4.88,2.30260837,0.156050975,0,1
18-Apr-2002,2.393496363,4.98,2.305202171,0.154940165,0,1
19-Apr-2002,2.384656984,5.02,2.30818143,0.152973353,0,1
22-Apr-2002,2.372303679,5.02,2.311196386,0.150604183,0,1
23-Apr-2002,2.338129367,5.06,2.313906561,0.148096635,0,1
24-Apr-2002,2.300308705,5.22,2.316223985,0.14564949,0,1
25-Apr-2002,2.299456808,5.33,2.31853152,0.143129441,0,1
26-Apr-2002,2.277819495,5.33,2.321623081,0.138079644,0,1
29-Apr-2002,2.286726632,5.32,2.325337868,0.130846307,0,1
30-Apr-2002,2.260236249,5.28,2.32747524,0.127603713,0,1
01-May-2002,2.268062583,5.40,2.330299934,0.122354741,0,1
02-May-2002,2.296454677,5.35,2.333058485,0.117702533,0,1
03-May-2002,2.267683515,5.32,2.336233097,0.110479017,0,1
06-May-2002,2.27576959,5.33,2.339119852,0.104099874,0,1
07-May-2002,2.317125064,5.40,2.342302698,0.097259971,0,1
08-May-2002,2.389566191,5.39,2.345902122,0.090673991,0,1
09-May-2002,2.384292416,5.40,2.349099123,0.084983476,0,1
10-May-2002,2.373812331,5.41,2.351310983,0.082070024,0,1
13-May-2002,2.45122563,5.35,2.353663224,0.080835399,0,1
14-May-2002,2.51270673,5.35,2.356943726,0.07920548,0,1
15-May-2002,2.500017443,5.42,2.359299658,0.079221671,0,1
16-May-2002,2.474505657,,2.361024899,0.079459122,0,1
17-May-2002,2.501590114,5.44,2.362698037,0.080290112,0,1
20-May-2002,2.462340353,5.36,2.363976991,0.080646972,0,1
21-May-2002,2.422901892,5.30,2.364892766,0.080687274,0,1
22-May-2002,2.400608911,5.28,2.365695754,0.080558068,0,1
23-May-2002,2.430259602,5.22,2.366882168,0.080450857,0,1
24-May-2002,2.421839307,5.25,2.367768783,0.080465491,0,1
28-May-2002,2.42516762,5.22,2.369046511,0.080146147,0,1
29-May-2002,2.39685305,5.24,2.370489287,0.079059002,0,1
30-May-2002,2.359585672,5.22,2.370939424,0.078839734,0,1
31-May-2002,2.400156972,5.18,2.371168986,0.078884731,0,1
03-Jun-2002,2.405603457,5.15,2.369789097,0.076776555,0,1
04-Jun-2002,2.417703482,5.20,2.368649715,0.075007567,0,1
05-Jun-2002,2.4616517,5.24,2.367518926,0.072512174,0,1
06-Jun-2002,2.424112938,5.23,2.367042794,0.071944483,0,1
07-Jun-2002,2.466789196,5.21,2.366644947,0.071250692,0,1
10-Jun-2002,2.412695903,5.19,2.365526596,0.069427555,0,1
11-Jun-2002,2.361428336,5.18,2.364177932,0.067892542,0,1
12-Jun-2002,2.347915273,5.11,2.36333605,0.067457605,0,1
13-Jun-2002,2.323476365,5.10,2.363019663,0.067555523,0,1
14-Jun-2002,2.251416688,5.08,2.362312,0.0682783,0,1
17-Jun-2002,2.312778229,5.13,2.361933046,0.068427052,0,1
18-Jun-2002,2.306733217,5.11,2.361034338,0.068438017,0,1
19-Jun-2002,2.263224381,5.08,2.359787376,0.06884778,0,1
20-Jun-2002,2.292071778,5.13,2.359027026,0.069089185,0,1
21-Jun-2002,2.237121618,5.08,2.357370865,0.069611942,0,1
24-Jun-2002,2.28985895,5.10,2.356514496,0.069806456,0,1
25-Jun-2002,2.310967388,5.09,2.355261882,0.069257177,0,1
26-Jun-2002,2.254281167,5.24,2.353669995,0.06936537,0,1
27-Jun-2002,2.344887954,5.20,2.352445256,0.068192546,0,1
28-Jun-2002,2.35761944,5.15,2.352050819,0.068022965,0,1
01-Jul-2002,2.343678952,5.23,2.351533293,0.067846753,0,1
02-Jul-2002,2.30087914,5.32,2.350660197,0.067818611,0,1
03-Jul-2002,2.300463887,5.28,2.350482487,0.06792276,0,1
05-Jul-2002,2.35216283,5.20,2.350364811,0.067907385,0,1
08-Jul-2002,2.340940556,5.27,2.3498988,0.067777374,0,1
09-Jul-2002,2.330099753,5.21,2.350084516,0.067691566,0,1
10-Jul-2002,2.274903976,5.18,2.349690142,0.067992408,0,1
11-Jul-2002,2.259889117,5.13,2.349148312,0.068449086,0,1
12-Jul-2002,2.252977868,5.16,2.348977011,0.06866529,0,1
15-Jul-2002,2.306412335,5.16,2.349064215,0.068603995,0,1
16-Jul-2002,2.382931229,,2.349050428,0.068596963,0,1
17-Jul-2002,2.346795664,5.16,2.349186437,0.068576,0,1
18-Jul-2002,2.334690279,5.11,2.349313858,0.068534381,0,1
19-Jul-2002,2.303398153,5.06,2.349284746,0.068553292,0,1
22-Jul-2002,2.277894643,5.08,2.349238255,0.068600174,0,1
23-Jul-2002,2.302592629,5.06,2.349348963,0.068513309,0,1
24-Jul-2002,2.338134554,5.04,2.349755146,0.068299018,0,1
25-Jul-2002,2.364027968,5.08,2.350561281,0.06788717,0,1
26-Jul-2002,2.425682674,5.04,2.352193998,0.067310958,0,1
29-Jul-2002,2.469626431,5.10,2.354264685,0.06706718,0,1
30-Jul-2002,2.454112322,5.07,2.355615497,0.067434272,0,1
31-Jul-2002,2.41944228,5.02,2.356384186,0.067633083,0,1
01-Aug-2002,2.485263889,4.98,2.357857076,0.068500888,0,1
02-Aug-2002,2.442665437,4.94,2.358651299,0.068929313,0,1
05-Aug-2002,2.476400546,4.83,2.359341086,0.069692199,0,1
06-Aug-2002,2.508733351,4.89,2.360083392,0.070805526,1,1
07-Aug-2002,2.551342641,4.88,2.36198093,0.072842471,1,1
08-Aug-2002,2.526567658,4.76,2.363981076,0.074039278,1,1
09-Aug-2002,2.385291099,4.85,2.364591478,0.073909312,0,1
12-Aug-2002,2.31485187,4.79,2.364725044,0.073803868,0,1
